window_id,unlock_id,acceleration_x,acceleration_y,speed_x,speed_y,orientation,velocity,acceleration_mag,TIMESTAMP
111,4,0.0145148513838649,0.669857800006866,-8134.82368728135,2029.85465785451,166.302642822266,8384.25109089461,1.21241283416748,1494838254.627
112,4,0.179339587688446,-0.118880249559879,-8134.8191534018,2029.85165244595,164.450088500977,8384.24596427672,1.52522695064545,1494838254.786
113,4,0.259891211986542,-0.978740036487579,-8134.81233282182,2029.82596641118,162.031585693359,8384.23312796984,1.2458176612854,1494838254.948
114,4,0.166708067059517,0.0196327921003103,-8134.80822363128,2029.82645034027,162.103393554688,8384.22925818229,1.16348004341125,1494838255.105
115,4,0.244459956884384,0.650462985038757,-8134.80180802885,2029.84352107839,163.276153564453,8384.22716629108,0.947982609272003,1494838255.267
116,4,-0.393169969320297,0.432656347751617,-8134.81125393388,2029.85391564331,164.998870849609,8384.23884774174,2.05422830581665,1494838255.422
117,4,-0.493353277444839,-0.801187515258789,-8134.82420152595,2029.83288923162,166.733581542969,8384.24631961267,1.36079025268555,1494838255.584
118,4,-0.0750119313597679,-0.783408403396606,-8134.82607412362,2029.81333222612,167.797332763672,8384.24340175811,1.30535817146301,1494838255.742
119,4,0.0830687433481216,0.24171581864357,-8134.82402656669,2029.81929026616,167.774932861328,8384.24285754792,0.731258511543274,1494838255.899
120,4,0.118387535214424,0.364348411560059,-8134.82099584254,2029.82861759551,167.233474731445,8384.24217512891,1.35316228866577,1494838256.059
121,4,0.520994484424591,-0.567642033100128,-8134.80749114227,2029.81390374393,166.298492431641,8384.22550995478,1.55641436576843,1494838256.22
122,4,0.431342035531998,-0.171378567814827,-8134.79685898365,2029.80967943012,167.006637573242,8384.21417138413,1.51560020446777,1494838256.377
123,4,0.127845913171768,0.35161954164505,-8134.79358613452,2029.81868087322,168.667678833008,8384.21317514274,0.516398370265961,1494838256.537
124,4,-0.319652199745178,0.398730993270874,-8134.80176923961,2029.82888839759,171.265869140625,8384.22358605717,1.40708100795746,1494838256.697
125,4,-0.914854347705841,-0.49307855963707,-8134.82518953604,2029.81626557293,172.982879638672,8384.24325364517,1.95428061485291,1494838256.857
126,4,-0.906487941741943,-1.05934512615204,-8134.84753350791,2029.79015383265,173.386444091797,8384.25861135114,1.61796569824219,1494838257.014
127,4,-0.268316090106964,-0.300881206989288,-8134.85448853044,2029.78235468959,172.767761230469,8384.26347134756,1.06577968597412,1494838257.175
128,4,0.135643124580383,0.50292843580246,-8134.8511450603,2029.79475138284,171.115646362305,8384.26322851508,1.34929203987122,1494838257.332
129,4,-0.0292568206787109,0.00564379710704088,-8134.85190342647,2029.79489767573,168.623382568359,8384.26399973854,2.18002843856812,1494838257.493
130,4,-1.09361398220062,-1.0368891954422,-8134.87989997445,2029.76835328385,163.600387573242,8384.28473723316,1.83457255363464,1494838257.653
131,4,-1.13908171653748,-1.37674820423126,-8134.90833600768,2029.733984145,161.698837280273,8384.3040069907,2.01074242591858,1494838257.811
132,4,-0.159313663840294,-1.92134058475494,-8134.9123131136,2029.68601980327,161.239685058594,8384.29625436936,2.18736004829407,1494838257.969
133,4,0.748761057853699,-1.49060964584351,-8134.89314486708,2029.64786026912,157.461517333984,8384.26841859804,1.79028725624084,1494838258.129
134,4,0.793128311634064,-1.36771655082703,-8134.87284076052,2029.61284668785,150.365081787109,8384.24024243005,2.10328888893127,1494838258.289
135,4,-0.799976706504822,-0.796964585781097,-8134.89306495125,2029.59269864646,144.946105957031,8384.25498780846,1.64823591709137,1494838258.448
136,4,-0.636672616004944,-0.47892552614212,-8134.90916070371,2029.58059090613,142.533416748047,8384.26767391667,1.05829787254333,1494838258.607
137,4,-0.412367403507233,-0.0140426754951477,-8134.91971728911,2029.58023141432,138.481842041016,8384.27782951441,0.623451113700867,1494838258.767
138,4,0.456015199422836,-0.729295253753662,-8134.90861968367,2029.56248325378,134.620849609375,8384.26276568399,1.36512517929077,1494838258.923
139,4,0.718315243721008,-1.37999844551086,-8134.88976823218,2029.52626660101,131.910446166992,8384.23570804829,1.92275774478912,1494838259.085
140,4,0.339883923530579,-0.711057662963867,-8134.8810671944,2029.50806350531,130.346481323242,8384.22285946831,1.15178322792053,1494838259.245
141,4,0.505231499671936,0.0652776136994362,-8134.86646603191,2029.50995002475,127.95352935791,8384.2091491935,0.898641228675842,1494838259.415
142,4,0.283093750476837,0.684385895729065,-8134.86059579555,2029.52414146121,126.13102722168,8384.20688877612,1.12397873401642,1494838259.559
143,4,-0.270325839519501,0.515131115913391,-8134.86751614446,2029.53732883192,127.396362304687,8384.21679552387,1.14394414424896,1494838259.719
144,4,-0.934112429618835,-0.578732430934906,-8134.89142937705,2029.52251330995,130.270736694336,8384.23641125321,2.32066106796265,1494838259.879
145,4,-0.390474736690521,-0.890207290649414,-8134.90117718744,2029.50029017729,132.295227050781,8384.24048977814,1.34762847423553,1494838260.037
146,4,0.385003000497818,-0.606583476066589,-8134.89156597346,2029.48514742886,131.313446044922,8384.227498928,1.15352702140808,1494838260.195
147,4,0.477567136287689,0.414841324090958,-8134.87934024165,2029.49576737815,131.013519287109,8384.21820744763,1.51839363574982,1494838260.355
148,4,0.20419354736805,0.304220587015152,-8134.8737134756,2029.50415049355,132.106140136719,8384.21477725057,2.19222235679626,1494838260.521
149,4,0.579377770423889,-0.46292108297348,-8134.8597939298,2029.49302881864,131.996063232422,8384.1985795256,2.10766959190369,1494838260.676
